 MRA_Host39 , ID: 38 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host40 , ID: 39 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host41 , ID: 40 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host42 , ID: 41 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host43 , ID: 42 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host44 , ID: 43 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host45 , ID: 44 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host46 , ID: 45 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host47 , ID: 46 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host48 , ID: 47 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host49 , ID: 48 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host50 , ID: 49 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host51 , ID: 50 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host52 , ID: 51 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host53 , ID: 52 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host54 , ID: 53 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host55 , ID: 54 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host56 , ID: 55 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host57 , ID: 56 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host58 , ID: 57 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host59 , ID: 58 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host60 , ID: 59 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host61 , ID: 60 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host62 , ID: 61 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host63 , ID: 62 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host64 , ID: 63 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host65 , ID: 64 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host66 , ID: 65 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host67 , ID: 66 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host68 , ID: 67 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host69 , ID: 68 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host70 , ID: 69 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host71 , ID: 70 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host72 , ID: 71 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host73 , ID: 72 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host74 , ID: 73 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host75 , ID: 74 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host76 , ID: 75 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host77 , ID: 76 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host78 , ID: 77 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host79 , ID: 78 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host80 , ID: 79 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host81 , ID: 80 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host82 , ID: 81 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host83 , ID: 82 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host84 , ID: 83 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host85 , ID: 84 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host86 , ID: 85 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host87 , ID: 86 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host88 , ID: 87 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host89 , ID: 88 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host90 , ID: 89 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host91 , ID: 90 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host92 , ID: 91 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host93 , ID: 92 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host94 , ID: 93 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host95 , ID: 94 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host96 , ID: 95 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host97 , ID: 96 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host98 , ID: 97 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host99 , ID: 98 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host100 , ID: 99 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host101 , ID: 100 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host102 , ID: 101 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host103 , ID: 102 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host104 , ID: 103 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host105 , ID: 104 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host106 , ID: 105 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host107 , ID: 106 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host108 , ID: 107 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host109 , ID: 108 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host110 , ID: 109 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host111 , ID: 110 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host112 , ID: 111 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host113 , ID: 112 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host114 , ID: 113 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host115 , ID: 114 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host116 , ID: 115 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host117 , ID: 116 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host118 , ID: 117 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host119 , ID: 118 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host120 , ID: 119 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host121 , ID: 120 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host122 , ID: 121 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host123 , ID: 122 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host124 , ID: 123 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host125 , ID: 124 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host126 , ID: 125 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host127 , ID: 126 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host128 , ID: 127 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host129 , ID: 128 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host130 , ID: 129 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host131 , ID: 130 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host132 , ID: 131 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host133 , ID: 132 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host134 , ID: 133 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host135 , ID: 134 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host136 , ID: 135 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host137 , ID: 136 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host138 , ID: 137 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host139 , ID: 138 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host140 , ID: 139 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host141 , ID: 140 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host142 , ID: 141 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host143 , ID: 142 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host144 , ID: 143 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host145 , ID: 144 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host146 , ID: 145 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host147 , ID: 146 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host148 , ID: 147 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host149 , ID: 148 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host150 , ID: 149 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host151 , ID: 150 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host152 , ID: 151 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host153 , ID: 152 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host154 , ID: 153 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host155 , ID: 154 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host156 , ID: 155 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host157 , ID: 156 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host158 , ID: 157 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host159 , ID: 158 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host160 , ID: 159 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host161 , ID: 160 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host162 , ID: 161 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host163 , ID: 162 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
 MRA_Host164 , ID: 163 	 Dist_Bruta: 0 	 Reduces: 0 	 Te_exec_Min: 416 	 Tarefas_Reduce 0 	 Prev_exec_reduce 0 
