 worker 000104 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000105 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000106 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000107 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000108 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000109 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000110 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000111 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000112 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000113 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000114 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000115 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000116 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000117 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000118 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000119 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000120 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000121 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000122 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000123 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000124 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000125 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000126 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000127 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000128 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000129 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000130 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000131 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000132 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000133 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000134 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000135 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000136 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000137 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000138 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000139 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000140 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000141 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000142 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000143 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000144 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000145 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000146 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000147 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000148 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000149 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000150 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000151 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000152 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000153 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000154 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000155 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000156 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000157 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000158 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000159 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000160 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000161 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000162 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000163 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000164 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000165 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000166 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000167 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000168 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000169 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000170 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000171 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000172 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000173 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000174 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000175 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000176 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000177 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000178 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000179 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000180 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000181 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000182 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000183 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000184 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000185 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000186 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000187 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000188 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000189 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000190 | 0000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 0 | Dist Bruta: 0 
 worker 000191 | 1000000000000000000000000000000000000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000192 | 0100000000000000000000000000000000000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000193 | 0010000000000000000000000000000000000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000194 | 0001000000000000000000000000000000000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000195 | 0000100000000000000000000000000000000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000196 | 0000010000000000000000000000000000000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000197 | 0000001000000000000000000000000000000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000198 | 0000000100000000000000000000000000000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000199 | 0000000010000000000000000000000000000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000200 | 0000000001000000000000000000000000000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000201 | 0000000000100000000000000000000000000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000202 | 0000000000010000000000000000000000000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000203 | 0000000000001000000000000000000000000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000204 | 0000000000000100000000000000000000000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000205 | 0000000000000010000000000000000000000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000206 | 0000000000000001000000000000000000000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000207 | 0000000000000000100000000000000000000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000208 | 0000000000000000010000000000000000000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000209 | 0000000000000000001000000000000000000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000210 | 0000000000000000000100000000000000000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000211 | 0000000000000000000010000000000000000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000212 | 0000000000000000000001000000000000000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000213 | 0000000000000000000000100000000000000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000214 | 0000000000000000000000010000000000000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000215 | 0000000000000000000000001000000000000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000216 | 0000000000000000000000000100000000000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000217 | 0000000000000000000000000010000000000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000218 | 0000000000000000000000000001000000000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000219 | 0000000000000000000000000000100000000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000220 | 0000000000000000000000000000010000000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000221 | 0000000000000000000000000000001000000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000222 | 0000000000000000000000000000000100000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000223 | 0000000000000000000000000000000010000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000224 | 0000000000000000000000000000000001000000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000225 | 0000000000000000000000000000000000100000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000226 | 0000000000000000000000000000000000010000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000227 | 0000000000000000000000000000000000001000000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000228 | 0000000000000000000000000000000000000100000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000229 | 0000000000000000000000000000000000000010000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000230 | 0000000000000000000000000000000000000001000000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000231 | 0000000000000000000000000000000000000000100000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000232 | 0000000000000000000000000000000000000000010000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000233 | 0000000000000000000000000000000000000000001000000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000234 | 0000000000000000000000000000000000000000000100000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000235 | 0000000000000000000000000000000000000000000010000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000236 | 0000000000000000000000000000000000000000000001000000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000237 | 0000000000000000000000000000000000000000000000100000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000238 | 0000000000000000000000000000000000000000000000010000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000239 | 0000000000000000000000000000000000000000000000001000000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000240 | 0000000000000000000000000000000000000000000000000100000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000241 | 0000000000000000000000000000000000000000000000000010000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000242 | 0000000000000000000000000000000000000000000000000001000000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000243 | 0000000000000000000000000000000000000000000000000000100000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000244 | 0000000000000000000000000000000000000000000000000000010000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000245 | 0000000000000000000000000000000000000000000000000000001000000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000246 | 0000000000000000000000000000000000000000000000000000000100000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000247 | 0000000000000000000000000000000000000000000000000000000010000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000248 | 0000000000000000000000000000000000000000000000000000000001000000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000249 | 0000000000000000000000000000000000000000000000000000000000100000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000250 | 0000000000000000000000000000000000000000000000000000000000010000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000251 | 0000000000000000000000000000000000000000000000000000000000001000 | chunks owned: 1 | Dist Bruta: 1 
 worker 000252 | 0000000000000000000000000000000000000000000000000000000000000100 | chunks owned: 1 | Dist Bruta: 1 
 worker 000253 | 0000000000000000000000000000000000000000000000000000000000000010 | chunks owned: 1 | Dist Bruta: 1 
