 MRA_Host163 , ID: 162 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 163 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host164 , ID: 163 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 164 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host165 , ID: 164 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 165 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host166 , ID: 165 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 166 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host167 , ID: 166 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 167 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host168 , ID: 167 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 168 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host169 , ID: 168 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 169 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host170 , ID: 169 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 170 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host171 , ID: 170 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 171 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host172 , ID: 171 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 172 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host173 , ID: 172 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 173 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host174 , ID: 173 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 174 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host175 , ID: 174 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 175 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host176 , ID: 175 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 176 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host177 , ID: 176 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 177 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host178 , ID: 177 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 178 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host179 , ID: 178 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 179 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host180 , ID: 179 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 180 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host181 , ID: 180 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 181 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host182 , ID: 181 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 182 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host183 , ID: 182 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 183 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host184 , ID: 183 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 184 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host185 , ID: 184 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 185 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host186 , ID: 185 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 186 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host187 , ID: 186 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 187 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host188 , ID: 187 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 188 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host189 , ID: 188 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 189 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host190 , ID: 189 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 190 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host191 , ID: 190 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 191 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host192 , ID: 191 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 192 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host193 , ID: 192 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 193 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host194 , ID: 193 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 194 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host195 , ID: 194 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 195 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host196 , ID: 195 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 196 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host197 , ID: 196 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 197 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host198 , ID: 197 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 198 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host199 , ID: 198 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 199 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host200 , ID: 199 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 200 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host201 , ID: 200 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 201 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host202 , ID: 201 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 202 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host203 , ID: 202 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 203 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host204 , ID: 203 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 204 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host205 , ID: 204 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 205 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host206 , ID: 205 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 206 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host207 , ID: 206 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 207 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host208 , ID: 207 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 208 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host209 , ID: 208 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 209 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host210 , ID: 209 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 210 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host211 , ID: 210 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 211 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host212 , ID: 211 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 212 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host213 , ID: 212 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 213 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host214 , ID: 213 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 214 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host215 , ID: 214 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 215 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host216 , ID: 215 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 216 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host217 , ID: 216 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 217 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host218 , ID: 217 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 218 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host219 , ID: 218 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 219 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host220 , ID: 219 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 220 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host221 , ID: 220 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 221 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host222 , ID: 221 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 222 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host223 , ID: 222 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 223 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host224 , ID: 223 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 224 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host225 , ID: 224 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 225 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host226 , ID: 225 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 226 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host227 , ID: 226 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 227 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host228 , ID: 227 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 228 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host229 , ID: 228 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 229 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host230 , ID: 229 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 230 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host231 , ID: 230 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 231 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host232 , ID: 231 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 232 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host233 , ID: 232 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 233 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host234 , ID: 233 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 234 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host235 , ID: 234 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 235 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host236 , ID: 235 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 236 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host237 , ID: 236 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 237 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host238 , ID: 237 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 238 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host239 , ID: 238 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 239 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host240 , ID: 239 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 240 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host241 , ID: 240 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 241 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host242 , ID: 241 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 242 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host243 , ID: 242 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 243 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host244 , ID: 243 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 244 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host245 , ID: 244 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 245 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host246 , ID: 245 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 246 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host247 , ID: 246 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 247 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host248 , ID: 247 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 248 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host249 , ID: 248 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 249 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host250 , ID: 249 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 250 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host251 , ID: 250 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 251 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host252 , ID: 251 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 252 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host253 , ID: 252 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 253 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host254 , ID: 253 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 254 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host255 , ID: 254 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 255 	 Pre_ex: 208 	 Tem_Cor: 624
 MRA_Host256 , ID: 255 	 Cap_Per: 0.003906 	 te_ex: 416 	 Dist_B: 1 	 Soma: 256 	 Pre_ex: 208 	 Tem_Cor: 624
